TransportationID,TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,ShippingType,ShippingTypeDescription,LegStep,TripCosts,Departure_CO2e,Return_CO2e
FC000006,237,BR,São Paulo,ZA,Johannesburg,11,First Class Flight,1,14526.0,4214.7053,4214.7053
EF000194,238,AU,Sydney,SG,Singapore,10,Economy Flight,1,1035.0,891.4661,891.4661
EF000195,238,SG,Singapore,GR,Athens,10,Economy Flight,2,684.0,1281.0192,1281.0192
EF000196,238,GR,Athens,DE,Frankfurt,10,Economy Flight,3,335.0,269.2088,269.2088
EF000197,239,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1396.0,1053.7135,1053.7135
EF000198,240,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1432.0,1053.7135,1053.7135
BC000067,241,US,New York,CA,Toronto,12,Business Class Flight,1,900.0,124.2913,124.2913
EF000199,242,AU,Sydney,SG,Singapore,10,Economy Flight,1,926.0,891.4661,891.4661
EF000200,242,SG,Singapore,GR,Athens,10,Economy Flight,2,580.0,1281.0192,1281.0192
EF000201,242,GR,Athens,DE,Frankfurt,10,Economy Flight,3,336.0,269.2088,269.2088
BC000068,243,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1519.0,376.8229,376.8229
EF000202,244,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,707.0,251.2322,251.2322
BC000069,245,MX,Mexico City,US,Miami,12,Business Class Flight,1,1093.0,455.9905,455.9905
EF000203,246,CN,Beijing,IN,New Delhi,10,Economy Flight,1,952.0,539.7169,539.7169
EF000204,247,BR,São Paulo,US,Miami,10,Economy Flight,1,1067.0,931.1467,931.1467
BC000070,248,US,New York,FR,Paris,12,Business Class Flight,1,7488.0,2405.8845,2405.8845
EF000205,249,DE,Berlin,ES,Madrid,10,Economy Flight,1,185.0,274.397,274.397
BC000071,250,CN,Beijing,RU,Moscow,12,Business Class Flight,1,5005.0,2380.4493,2380.4493
EF000206,251,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2206.0,1708.4588,1708.4588
EF000207,252,US,New York,MX,Mexico City,10,Economy Flight,1,715.0,495.564,495.564
EF000208,253,CN,Beijing,IN,New Delhi,10,Economy Flight,1,941.0,539.7169,539.7169
BC000072,254,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4892.0,2585.1574,2585.1574
EF000209,255,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1691.0,1053.7135,1053.7135
EF000210,256,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,778.0,251.2322,251.2322
CA000011,257,US,New York,CA,Toronto,17,Fiat 500 electric,1,88.37,84.1755,84.1755
EF000211,258,AU,Sydney,SG,Singapore,10,Economy Flight,1,913.0,891.4661,891.4661
EF000212,259,ZA,Cape Town,ZA,Johannesburg,10,Economy Flight,1,161.0,188.4358,188.4358
BC000073,260,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,6630.0,3055.6576,3055.6576
EF000213,261,CN,Beijing,RU,Moscow,10,Economy Flight,1,985.0,820.8745,820.8745
EF000214,262,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1526.0,1053.7135,1053.7135
BC000074,263,BR,São Paulo,US,Miami,12,Business Class Flight,1,5490.0,2700.2268,2700.2268
EF000215,264,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1723.0,1708.4588,1708.4588
EF000216,265,AU,Sydney,AU,Brisbane,10,Economy Flight,1,188.0,111.6058,111.6058
EF000217,266,BR,São Paulo,US,Miami,10,Economy Flight,1,1288.0,931.1467,931.1467
EF000218,267,CN,Beijing,IN,New Delhi,10,Economy Flight,1,812.0,539.7169,539.7169
BC000075,268,CN,Beijing,CN,Shanghai,12,Business Class Flight,1,893.0,239.3489,239.3489
BC000076,268,CN,Shanghai,AU,Sydney,12,Business Class Flight,2,5114.0,3241.1036,3241.1036
EF000219,269,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1798.0,1708.4588,1708.4588
BC000077,270,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4096.0,2585.1574,2585.1574
BC000078,271,BR,São Paulo,PT,Lisbon,12,Business Class Flight,1,7234.0,3259.3199,3259.3199
BC000079,272,CN,Beijing,RU,Moscow,12,Business Class Flight,1,4727.0,2380.4493,2380.4493
EF000220,273,CN,Beijing,RU,Moscow,10,Economy Flight,1,919.0,820.8745,820.8745
EF000221,274,AU,Sydney,AE,Dubai,10,Economy Flight,1,1887.0,1354.7272,1354.7272
EF000222,274,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,817.0,1008.2278,1008.2278
EF000223,275,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1885.0,1708.4588,1708.4588
BC000080,276,US,New York,CA,Toronto,12,Business Class Flight,1,931.0,124.2913,124.2913
EF000224,277,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1927.0,1708.4588,1708.4588
BC000081,278,US,New York,MX,Mexico City,12,Business Class Flight,1,1937.0,743.2958,743.2958
FC000007,279,DE,Berlin,GB,London,11,First Class Flight,1,840.0,213.7417,213.7417
BC000082,280,US,New York,MX,Mexico City,12,Business Class Flight,1,1907.0,743.2958,743.2958
BC000083,281,US,New York,JP,Tokyo,12,Business Class Flight,1,10131.0,4458.8928,4458.8928
FC000008,282,US,New York,MX,Mexico City,11,First Class Flight,1,4476.0,743.2958,743.2958
EF000225,283,DE,Berlin,FR,Paris,10,Economy Flight,1,156.0,130.8506,130.8506
EF000226,284,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2079.0,1708.4588,1708.4588
BC000084,285,DE,Berlin,ES,Madrid,12,Business Class Flight,1,529.0,411.5677,411.5677
EF000227,286,AU,Sydney,SG,Singapore,10,Economy Flight,1,970.0,891.4661,891.4661
EF000228,286,SG,Singapore,GR,Athens,10,Economy Flight,2,687.0,1281.0192,1281.0192
EF000229,286,GR,Athens,DE,Frankfurt,10,Economy Flight,3,350.0,269.2088,269.2088
EF000230,287,AU,Sydney,AE,Dubai,10,Economy Flight,1,1673.0,1354.7272,1354.7272
EF000231,287,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,587.0,1008.2278,1008.2278
EF000232,288,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2072.0,1708.4588,1708.4588
EF000233,289,DE,Berlin,ES,Madrid,10,Economy Flight,1,183.0,274.397,274.397
EF000234,290,AU,Sydney,NZ,Auckland,10,Economy Flight,1,658.0,320.0855,320.0855
EF000235,291,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,598.0,251.2322,251.2322
EF000236,292,AU,Sydney,AU,Melbourne,10,Economy Flight,1,213.0,104.5385,104.5385
BC000085,293,DE,Berlin,ES,Madrid,12,Business Class Flight,1,672.0,411.5677,411.5677
EF000237,294,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1971.0,1708.4588,1708.4588
EF000238,295,BR,São Paulo,US,Miami,10,Economy Flight,1,1447.0,931.1467,931.1467
EF000239,296,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,783.0,251.2322,251.2322
BC000086,297,MX,Mexico City,US,Miami,12,Business Class Flight,1,1532.0,455.9905,455.9905
TR000004,298,DE,Berlin,FR,Paris,4,Train,1,180.0,28.2226,28.2226
TR000005,298,DE,Berlin,FR,Paris,4,Train,2,207.0,28.2226,28.2226
EF000240,299,BR,São Paulo,US,Miami,10,Economy Flight,1,1089.0,931.1467,931.1467
EF000241,300,ZA,Cape Town,ZA,Johannesburg,10,Economy Flight,1,167.0,188.4358,188.4358
BC000087,301,DE,Berlin,ES,Madrid,12,Business Class Flight,1,521.0,411.5677,411.5677
BC000088,302,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,9234.0,4954.3495,4954.3495
BC000089,303,CN,Beijing,TR,Istanbul,12,Business Class Flight,1,5145.0,2900.1914,2900.1914
EF000242,304,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1578.0,1053.7135,1053.7135
BC000090,305,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,9081.0,4954.3495,4954.3495
BC000091,306,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,6412.0,3055.6576,3055.6576
EF000243,307,BR,São Paulo,US,Miami,10,Economy Flight,1,1456.0,931.1467,931.1467
BC000092,308,DE,Berlin,ES,Madrid,12,Business Class Flight,1,598.0,411.5677,411.5677
EF000244,309,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,728.0,251.2322,251.2322
EF000245,310,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2228.0,1708.4588,1708.4588
BC000093,311,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1357.0,376.8229,376.8229
BC000094,312,DE,Berlin,IT,Rome,12,Business Class Flight,1,423.0,261.8772,261.8772
EF000246,313,US,New York,CA,Toronto,10,Economy Flight,1,334.0,82.8664,82.8664
BC000095,314,AU,Sydney,AE,Dubai,12,Business Class Flight,1,8080.0,3928.5655,3928.5655
BC000096,314,AE,Dubai,DE,Frankfurt,12,Business Class Flight,2,2322.0,2923.7539,2923.7539
EF000247,315,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1776.0,1053.7135,1053.7135
EF000248,316,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1710.0,1053.7135,1053.7135
BC000097,317,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,5414.0,3055.6576,3055.6576
BC000098,318,BR,São Paulo,US,Miami,12,Business Class Flight,1,6029.0,2700.2268,2700.2268
EF000249,319,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2100.0,1708.4588,1708.4588
EF000250,320,CN,Beijing,RU,Moscow,10,Economy Flight,1,908.0,820.8745,820.8745
EF000251,321,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1797.0,1123.9445,1123.9445
EF000252,322,AU,Sydney,AU,Brisbane,10,Economy Flight,1,204.0,111.6058,111.6058
EF000253,323,BR,São Paulo,US,Miami,10,Economy Flight,1,1122.0,931.1467,931.1467
EF000254,324,AU,Sydney,SG,Singapore,10,Economy Flight,1,773.0,891.4661,891.4661
BC000099,325,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1879.0,376.8229,376.8229
CA000012,326,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,95.38,178.5404,178.5404
EF000255,327,AU,Sydney,NZ,Auckland,10,Economy Flight,1,534.0,320.0855,320.0855
EF000256,328,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1747.0,1053.7135,1053.7135
EF000257,329,AU,Sydney,CN,Shanghai,10,Economy Flight,1,1225.0,1117.6628,1117.6628
EF000258,329,CN,Shanghai,CN,Beijing,10,Economy Flight,2,352.0,159.5767,159.5767
EF000259,330,CN,Beijing,IN,New Delhi,10,Economy Flight,1,934.0,539.7169,539.7169
FC000009,331,BR,São Paulo,ZA,Johannesburg,11,First Class Flight,1,14380.0,4214.7053,4214.7053
EF000260,332,AU,Sydney,AE,Dubai,10,Economy Flight,1,1521.0,1354.7272,1354.7272
EF000261,332,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,836.0,1008.2278,1008.2278
EF000262,333,AU,Sydney,AU,Perth,10,Economy Flight,1,544.0,485.8428,485.8428
EF000263,334,AU,Sydney,SG,Singapore,10,Economy Flight,1,1062.0,891.4661,891.4661
BC000100,335,CN,Beijing,TR,Istanbul,12,Business Class Flight,1,4237.0,2900.1914,2900.1914
EF000264,336,CN,Beijing,RU,Moscow,10,Economy Flight,1,1140.0,820.8745,820.8745
EF000265,337,CN,Beijing,RU,Moscow,10,Economy Flight,1,1055.0,820.8745,820.8745
EF000266,338,DE,Berlin,ES,Madrid,10,Economy Flight,1,187.0,274.397,274.397
BC000101,339,US,New York,MX,Mexico City,12,Business Class Flight,1,1760.0,743.2958,743.2958
EF000267,340,AU,Sydney,AU,Brisbane,10,Economy Flight,1,236.0,111.6058,111.6058
EF000268,341,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1288.0,1053.7135,1053.7135
EF000269,342,AU,Sydney,NZ,Auckland,10,Economy Flight,1,550.0,320.0855,320.0855
EF000270,343,MX,Mexico City,US,Miami,10,Economy Flight,1,497.0,304.0142,304.0142
EF000271,344,AU,Sydney,AU,Melbourne,10,Economy Flight,1,165.0,104.5385,104.5385
EF000272,345,CN,Beijing,IN,New Delhi,10,Economy Flight,1,826.0,539.7169,539.7169
BC000102,346,DE,Berlin,ES,Madrid,12,Business Class Flight,1,586.0,411.5677,411.5677
BC000103,347,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,8287.0,4954.3495,4954.3495
EF000273,348,AU,Sydney,SG,Singapore,10,Economy Flight,1,1051.0,891.4661,891.4661
EF000274,349,DE,Berlin,ES,Madrid,10,Economy Flight,1,245.0,274.397,274.397
EF000275,350,DE,Berlin,ES,Madrid,10,Economy Flight,1,186.0,274.397,274.397
EF000276,351,CN,Beijing,IN,New Delhi,10,Economy Flight,1,1007.0,539.7169,539.7169
BC000104,352,ES,Madrid,PT,Lisbon,12,Business Class Flight,1,415.0,114.0449,114.0449
EF000277,353,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1462.0,1053.7135,1053.7135
BC000105,354,AU,Sydney,CN,Shanghai,12,Business Class Flight,1,6128.0,3241.1036,3241.1036
BC000106,354,CN,Shanghai,CN,Beijing,12,Business Class Flight,2,843.0,239.3489,239.3489
EF000278,355,CN,Beijing,RU,Moscow,10,Economy Flight,1,1200.0,820.8745,820.8745
BC000107,356,DE,Berlin,ES,Madrid,12,Business Class Flight,1,640.0,411.5677,411.5677
EF000279,357,AU,Sydney,SG,Singapore,10,Economy Flight,1,954.0,891.4661,891.4661
BC000108,358,CN,Beijing,TR,Istanbul,12,Business Class Flight,1,4181.0,2900.1914,2900.1914
EF000280,359,DE,Berlin,ES,Madrid,10,Economy Flight,1,255.0,274.397,274.397
EF000281,360,BR,São Paulo,US,Miami,10,Economy Flight,1,1055.0,931.1467,931.1467
BC000109,361,DE,Berlin,GB,London,12,Business Class Flight,1,394.0,213.7417,213.7417
EF000282,362,BR,São Paulo,US,Miami,10,Economy Flight,1,1114.0,931.1467,931.1467
EF000283,363,AU,Sydney,SG,Singapore,10,Economy Flight,1,1000.0,891.4661,891.4661
EF000284,364,AU,Sydney,SG,Singapore,10,Economy Flight,1,791.0,891.4661,891.4661
EF000285,365,BR,São Paulo,US,Miami,10,Economy Flight,1,1514.0,931.1467,931.1467
EF000286,366,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2019.0,1708.4588,1708.4588
BC000110,367,CN,Beijing,RU,Moscow,12,Business Class Flight,1,3584.0,2380.4493,2380.4493
EF000287,368,AU,Sydney,AU,Brisbane,10,Economy Flight,1,176.0,111.6058,111.6058
EF000288,369,ES,Madrid,PT,Lisbon,10,Economy Flight,1,98.0,76.035,76.035
EF000289,370,BR,São Paulo,US,Miami,10,Economy Flight,1,1355.0,931.1467,931.1467
EF000290,371,BR,São Paulo,US,Miami,10,Economy Flight,1,1457.0,931.1467,931.1467
CA000013,372,DE,Berlin,NL,Amsterdam,15,Volkswagen Golf petrol,1,81.61,152.4462,152.4462
EF000291,373,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2166.0,1708.4588,1708.4588
EF000292,374,JP,Fukuoka,JP,Tokyo,10,Economy Flight,1,165.0,130.658,130.658
BC000111,375,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,6498.0,3055.6576,3055.6576
BC000112,376,AU,Sydney,SG,Singapore,12,Business Class Flight,1,5153.0,2585.1574,2585.1574
BC000113,376,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,5988.0,4222.6987,4222.6987
EF000293,377,BR,São Paulo,US,Miami,10,Economy Flight,1,1403.0,931.1467,931.1467
EF000294,378,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,795.0,251.2322,251.2322
EF000295,379,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1551.0,1708.4588,1708.4588
EF000296,380,AU,Sydney,AU,Perth,10,Economy Flight,1,440.0,485.8428,485.8428
EF000297,381,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1615.0,1708.4588,1708.4588
EF000298,382,DE,Berlin,NL,Amsterdam,10,Economy Flight,1,160.0,87.9543,87.9543
EF000299,383,AU,Sydney,SG,Singapore,10,Economy Flight,1,988.0,891.4661,891.4661
EF000300,383,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1262.0,1456.1562,1456.1562
BC000114,384,DE,Berlin,ES,Madrid,12,Business Class Flight,1,684.0,411.5677,411.5677
EF000301,385,BR,São Paulo,US,Miami,10,Economy Flight,1,1121.0,931.1467,931.1467
EF000302,386,AU,Sydney,AU,Melbourne,10,Economy Flight,1,197.0,104.5385,104.5385
BC000115,387,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,7895.0,4954.3495,4954.3495
EF000303,388,CN,Beijing,RU,Moscow,10,Economy Flight,1,908.0,820.8745,820.8745
EF000304,389,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,759.0,251.2322,251.2322
EF000305,390,AU,Sydney,SG,Singapore,10,Economy Flight,1,1073.0,891.4661,891.4661
EF000306,390,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1254.0,1456.1562,1456.1562
EF000307,391,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,575.0,251.2322,251.2322
BC000116,392,BR,São Paulo,US,Miami,12,Business Class Flight,1,5442.0,2700.2268,2700.2268
EF000308,393,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1307.0,1053.7135,1053.7135
BC000117,394,BR,São Paulo,US,Miami,12,Business Class Flight,1,5999.0,2700.2268,2700.2268
BC000118,395,US,New York,CA,Toronto,12,Business Class Flight,1,1084.0,124.2913,124.2913
BC000119,396,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1391.0,376.8229,376.8229
EF000309,397,AU,Sydney,AU,Brisbane,10,Economy Flight,1,184.0,111.6058,111.6058
TR000006,398,DE,Hamburg,DE,Berlin,4,Train,1,79.0,7.7739,7.7739
EF000310,399,CN,Beijing,CN,Shanghai,10,Economy Flight,1,358.0,159.5767,159.5767
EF000311,399,CN,Shanghai,AU,Sydney,10,Economy Flight,2,1180.0,1117.6628,1117.6628
TR000007,400,DE,Berlin,NL,Amsterdam,4,Train,1,189.0,27.4334,27.4334
EF000312,401,AU,Sydney,AU,Brisbane,10,Economy Flight,1,232.0,111.6058,111.6058
EF000313,402,CN,Beijing,RU,Moscow,10,Economy Flight,1,1029.0,820.8745,820.8745
BC000120,403,AU,Sydney,SG,Singapore,12,Business Class Flight,1,3775.0,2585.1574,2585.1574
BC000121,403,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,6363.0,4222.6987,4222.6987
EF000314,404,BR,São Paulo,US,Miami,10,Economy Flight,1,1197.0,931.1467,931.1467
EF000315,405,CN,Beijing,CN,Shanghai,10,Economy Flight,1,309.0,159.5767,159.5767
EF000316,405,CN,Shanghai,AU,Sydney,10,Economy Flight,2,1296.0,1117.6628,1117.6628
EF000317,406,DE,Berlin,ES,Madrid,10,Economy Flight,1,233.0,274.397,274.397
EF000318,407,CN,Beijing,IN,New Delhi,10,Economy Flight,1,988.0,539.7169,539.7169
EF000319,408,CN,Beijing,RU,Moscow,10,Economy Flight,1,859.0,820.8745,820.8745
EF000320,409,MX,Mexico City,US,Miami,10,Economy Flight,1,441.0,304.0142,304.0142
EF000321,410,BR,São Paulo,US,Miami,10,Economy Flight,1,1250.0,931.1467,931.1467
EF000322,411,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1880.0,1708.4588,1708.4588
EF000323,412,AU,Sydney,SG,Singapore,10,Economy Flight,1,763.0,891.4661,891.4661
EF000324,412,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1024.0,1456.1562,1456.1562
EF000325,413,AU,Sydney,AE,Dubai,10,Economy Flight,1,1458.0,1354.7272,1354.7272
EF000326,413,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,645.0,1008.2278,1008.2278
EF000327,414,AU,Sydney,SG,Singapore,10,Economy Flight,1,874.0,891.4661,891.4661
EF000328,415,AU,Sydney,SG,Singapore,10,Economy Flight,1,940.0,891.4661,891.4661
EF000329,415,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1265.0,1456.1562,1456.1562
EF000330,416,AU,Sydney,NZ,Auckland,10,Economy Flight,1,540.0,320.0855,320.0855
BC000122,417,DE,Berlin,ES,Madrid,12,Business Class Flight,1,578.0,411.5677,411.5677
EF000331,418,AU,Sydney,AU,Perth,10,Economy Flight,1,444.0,485.8428,485.8428
EF000332,419,DE,Berlin,FR,Paris,10,Economy Flight,1,176.0,130.8506,130.8506
BC000123,420,US,New York,CA,Toronto,12,Business Class Flight,1,927.0,124.2913,124.2913
EF000333,421,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,570.0,251.2322,251.2322
EF000334,422,BR,São Paulo,US,Miami,10,Economy Flight,1,1258.0,931.1467,931.1467
FC000010,423,BR,São Paulo,PT,Lisbon,11,First Class Flight,1,18803.0,4495.6192,4495.6192
EF000335,424,AU,Sydney,CN,Beijing,10,Economy Flight,1,1157.0,1269.822,1269.822
EF000336,425,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1955.0,1123.9445,1123.9445
EF000337,426,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1642.0,1053.7135,1053.7135
BC000124,427,DE,Berlin,ES,Madrid,12,Business Class Flight,1,648.0,411.5677,411.5677
EF000338,428,MX,Mexico City,US,Miami,10,Economy Flight,1,466.0,304.0142,304.0142
EF000339,429,CN,Beijing,IN,New Delhi,10,Economy Flight,1,891.0,539.7169,539.7169
EF000340,430,DE,Berlin,ES,Madrid,10,Economy Flight,1,204.0,274.397,274.397
EF000341,431,DE,Berlin,ES,Madrid,10,Economy Flight,1,245.0,274.397,274.397
EF000342,432,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,714.0,251.2322,251.2322
EF000343,433,AU,Sydney,AU,Brisbane,10,Economy Flight,1,214.0,111.6058,111.6058
EF000344,434,CN,Beijing,IN,New Delhi,10,Economy Flight,1,882.0,539.7169,539.7169
BC000125,435,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4155.0,2585.1574,2585.1574
EF000345,436,AU,Sydney,AE,Dubai,10,Economy Flight,1,1608.0,1354.7272,1354.7272
EF000346,436,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,766.0,1008.2278,1008.2278
BC000126,437,CN,Beijing,US,New York,12,Business Class Flight,1,10391.0,4505.2745,4505.2745
BC000127,438,CN,Beijing,RU,Moscow,12,Business Class Flight,1,5141.0,2380.4493,2380.4493
EF000347,439,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,701.0,251.2322,251.2322
TR000008,440,DE,Berlin,NL,Amsterdam,4,Train,1,171.0,27.4334,27.4334
EF000348,441,AU,Sydney,SG,Singapore,10,Economy Flight,1,1008.0,891.4661,891.4661
EF000349,442,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1481.0,1053.7135,1053.7135
FC000011,443,BR,São Paulo,AR,Buenos Aires,11,First Class Flight,1,4540.0,376.8229,376.8229
EF000350,444,US,New York,MX,Mexico City,10,Economy Flight,1,599.0,495.564,495.564
EF000351,445,BR,São Paulo,US,Miami,10,Economy Flight,1,1100.0,931.1467,931.1467
EF000352,446,AU,Sydney,AU,Perth,10,Economy Flight,1,414.0,485.8428,485.8428
TR000009,447,DE,Hamburg,DE,Berlin,4,Train,1,102.0,7.7739,7.7739
FC000012,448,US,New York,MX,Mexico City,11,First Class Flight,1,3494.0,743.2958,743.2958
CA000014,449,US,New York,CA,Toronto,17,Fiat 500 electric,1,94.07,84.1755,84.1755
EF000353,450,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1774.0,1123.9445,1123.9445
BC000128,451,US,New York,MX,Mexico City,12,Business Class Flight,1,1478.0,743.2958,743.2958
EF000354,452,AU,Sydney,SG,Singapore,10,Economy Flight,1,833.0,891.4661,891.4661
EF000355,453,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2084.0,1708.4588,1708.4588
EF000356,454,AU,Sydney,NZ,Auckland,10,Economy Flight,1,451.0,320.0855,320.0855
EF000357,455,AU,Sydney,AE,Dubai,10,Economy Flight,1,1809.0,1354.7272,1354.7272
EF000358,455,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,800.0,1008.2278,1008.2278
BC000129,456,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4175.0,2585.1574,2585.1574
EF000359,457,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1378.0,1053.7135,1053.7135
BC000130,458,BR,São Paulo,QA,Doha,12,Business Class Flight,1,8531.0,4870.7773,4870.7773
BC000131,458,QA,Doha,JP,Tokyo,12,Business Class Flight,2,5087.0,3390.6825,3390.6825
EF000360,459,BR,São Paulo,US,Miami,10,Economy Flight,1,1230.0,931.1467,931.1467
TR000010,460,DE,Berlin,NL,Amsterdam,4,Train,1,201.0,27.4334,27.4334
EF000361,461,CN,Beijing,CN,Shanghai,10,Economy Flight,1,359.0,159.5767,159.5767
EF000362,461,CN,Shanghai,AU,Sydney,10,Economy Flight,2,1331.0,1117.6628,1117.6628
CA000015,462,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,89.29,178.5404,178.5404
EF000363,463,DE,Berlin,ES,Madrid,10,Economy Flight,1,237.0,274.397,274.397
EF000364,464,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,758.0,251.2322,251.2322
EF000365,465,AU,Sydney,SG,Singapore,10,Economy Flight,1,860.0,891.4661,891.4661
EF000366,465,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1268.0,1456.1562,1456.1562
EF000367,466,MX,Mexico City,US,Miami,10,Economy Flight,1,354.0,304.0142,304.0142
EF000368,467,US,New York,MX,Mexico City,10,Economy Flight,1,530.0,495.564,495.564
BC000132,468,CN,Beijing,RU,Moscow,12,Business Class Flight,1,4444.0,2380.4493,2380.4493
BC000133,469,US,New York,MX,Mexico City,12,Business Class Flight,1,1471.0,743.2958,743.2958
EF000369,470,DE,Berlin,NL,Amsterdam,10,Economy Flight,1,139.0,87.9543,87.9543
EF000370,471,CN,Beijing,IN,New Delhi,10,Economy Flight,1,953.0,539.7169,539.7169
